"e2e Materials","Ithaca, NY","https://www.secondmarket.com/company/e2e-materials","http://www.e2ematerials.com/","Jan 2010","$3.4M"
"crealytics","Passau, Germany","https://www.secondmarket.com/company/crealytics","http://www.crealytics.com","Jan 2010","Unknown"
"Cantab Biopharmaceuticals","Cambridge, United Kingdom","https://www.secondmarket.com/company/cantab-biopharmaceuticals","http://www.cantabbio.com/","Jan 2010","$8.1M"
"Lucid Software","Shinjuku, Tokyo, Japan","https://www.secondmarket.com/company/lucid-software","http://www.lucidsoft.jp","2008","JPY 10M"
"CombineNet","Pittsburgh, PA","https://www.secondmarket.com/company/combinenet","http://www.combinenet.com/","Jun 2010","$2.12M"
"SNRLabs","Richardson, TX","https://www.secondmarket.com/company/snrlabs","http://www.snrlabs.com/","Nov 2009","$2.08M"
"Solais Lighting","Stamford, CT","https://www.secondmarket.com/company/solais-lighting","http://www.solaislighting.com/","Nov 2011","$1.75M"
"Dympol","Waitsfield, VT","https://www.secondmarket.com/company/dympol","http://www.dympol.net","Apr 2008","$402K"
"6 Waves","Causeway Bay, Hong Kong, China","https://www.secondmarket.com/company/6-waves","http://www.6waves.com/","Jan 2010","$17M"
"PharmaDiagnostics","Zellik, Belgium","https://www.secondmarket.com/company/pharmadiagnostics","http://www.pharmadiagnostics.com","Jan 2010","$3.7M"
"Shoutlet","Madison, WI","https://www.secondmarket.com/company/shoutlet","http://www.shoutlet.com/","Dec 2010","$6M"
"Elevation Pharmaceuticals","San Diego, CA","https://www.secondmarket.com/company/elevation-pharmaceuticals","http://www.elevationpharma.com/","Jan 2012","$30M"
"RIB Software","Stuttgart, Germany","https://www.secondmarket.com/company/rib-software","http://www.rib-software.com","Jan 2010","Unknown"
"Unidesk","Marlborough, MA","https://www.secondmarket.com/company/unidesk","http://www.unidesk.com/","Jan 2010","$12M"
"Tetherball","Carmel, IN","https://www.secondmarket.com/company/tetherball","http://www.tetherball360.com/","Mar 2010","$193K"
"Membase","Mountain View, CA","https://www.secondmarket.com/company/membase","http://www.membase.com/","",""
"Alti Semiconductor","Yongin, Korea,Republic of","https://www.secondmarket.com/company/alti-semiconductor","","Nov 2009","$4.31M"
"Artisan Pharma","Waltham, MA","https://www.secondmarket.com/company/artisan-pharma","http://www.artisanpharma.net/","Jul 2010","$3M"
"Pathogenetix","Woburn, MA","https://www.secondmarket.com/company/pathogenetix","http://pathogenetix.com/","Nov 2011","$7.5M"
"SMS GupShup","IIT Bombay, Powai, India","https://www.secondmarket.com/company/sms-gupshup","http://www.smsgupshup.com/","Aug 2011","$10M"
"ACTIV Financial Systems","Chicago, IL","https://www.secondmarket.com/company/activ-financial-systems","http://www.activfinancial.com","Jan 2010","$25M"
"Tantalus Systems","Angier, NC","https://www.secondmarket.com/company/tantalus-systems","http://www.tantalus.com","Jan 2010","$13M"
"Bootstrap Software","New York, NY","https://www.secondmarket.com/company/bootstrap-software","http://www.bootsoft.com/","Nov 2009","$5.5M"
"Catabasis Pharmaceuticals","Cambridge, MA","https://www.secondmarket.com/company/catabasis-pharmaceuticals","http://www.catabasispharma.com","Dec 2011","$8M"
"Vertos Medical","San Jose, CA","https://www.secondmarket.com/company/vertos-medical","http://www.vertosmed.com/","Jan 2010","$15M"
"Peraso Technologies","Toronto, Canada","https://www.secondmarket.com/company/peraso-technologies","http://www.perasotech.com/","Nov 2010","$7.8M"
"Liquid Robotics","Sunnyvale, CA","https://www.secondmarket.com/company/liquid-robotics","http://www.liquidr.com/","Jun 2011","$22M"
"Sociable","","https://www.secondmarket.com/company/sociable","http://www.be-sociable.com/","",""
"MStar Semiconductor","Hsinchu Hsien, Taiwan,Province of China","https://www.secondmarket.com/company/mstar-semiconductor","http://www.mstarsemi.com.tw/","Dec 2009","$16M"
"Link_A_ Media Devices Corporation","Santa Clara, CA","https://www.secondmarket.com/company/linka-media-devices-corporation","http://www.linkamedia.com/","Nov 2009","$18M"
"ClickingHouse","Singapore, Singapore","https://www.secondmarket.com/company/clickinghouse","http://www.clickinghouse.com","2009","$50K"
"Five minutes","Shanghai, China","https://www.secondmarket.com/company/five-minutes","http://www.fminutes.com/","Jan 2009","$3.5M"
"Newgen Software Technologies","New Delhi, India","https://www.secondmarket.com/company/newgen-software-technologies","http://www.newgensoft.com/","Jan 2008","$7.65M"
"O3b Networks","St. John, United Kingdom","https://www.secondmarket.com/company/o3b-networks","http://www.o3bnetworks.com/","Nov 2010","$1.2B"
"HighTower Advisors","Chicago, IL","https://www.secondmarket.com/company/hightower-advisors","http://www.hightoweradvisors.com","Jan 2010","$100M"
"Damballa","Atlanta, GA","https://www.secondmarket.com/company/damballa","http://www.damballa.com/","Feb 2011","$12M"
"Carbon Design Systems","Acton, MA","https://www.secondmarket.com/company/carbon-design-systems","http://carbondesignsystems.com/","May 2009","$7.5M"
"Igea","Carpi (MO), Italy","https://www.secondmarket.com/company/igea","http://www.igea.it/index.php","Sep 2008","Unknown"
"Authix Tecnologies","Torino, Italy","https://www.secondmarket.com/company/authix-tecnologies","http://www.authix.com/index.asp","Jan 2009","EUR 700K"
"Erydel","Urbino (PU), Italy","https://www.secondmarket.com/company/erydel","http://www.erydel.com/","Dec 2008","EUR 2.5M"
"CodeStreet","New York, NY","https://www.secondmarket.com/company/codestreet","http://www.codestreet.com/","Oct 2009","Unknown"
"VentiRx Pharmaceuticals","San Diego, CA","https://www.secondmarket.com/company/ventirx-pharmaceuticals","http://www.ventirx.com/","Jan 2010","$51M"
"Zavedenia.com","Sofia, Bulgaria","https://www.secondmarket.com/company/zavedeniacom","http://www.goresty.com","Apr 2006","$5K"
"Bind Biosciences","Cambridge, MA","https://www.secondmarket.com/company/bind-biosciences","http://www.bindbio.com","Oct 2011","$47M"
"Apama Medical","Saratoga, CA","https://www.secondmarket.com/company/apama-medical","","Jan 2010","$1.1M"
"Advanced Cardiac Therapeutics","Laguna Beach, CA","https://www.secondmarket.com/company/advanced-cardiac-therapeutics","","Jan 2010","$5M"
"LifeIMAGE","Newton, MA","https://www.secondmarket.com/company/lifeimage","http://www.lifeimage.com/","Dec 2011","$8M"
"PassivSystems","Berkshire, United Kingdom","https://www.secondmarket.com/company/passivsystems","http://www.passivsystems.com","Jan 2010","Unknown"
"Prometheus Laboratories","San Diego, CA","https://www.secondmarket.com/company/prometheus-laboratories","http://www.prometheuslabs.com/","Jan 2010","$260M"
"PhaseBio Pharmaceuticals","Malvern, PA","https://www.secondmarket.com/company/phasebio-pharmaceuticals","http://www.phasebio.com/","Jan 2010","$25M"
"DebtGoal","","https://www.secondmarket.com/company/debtgoal","http://www.debtgoal.com","Apr 2010","$2M"
"Sunlight Photonics","South Plainfield, NJ","https://www.secondmarket.com/company/sunlight-photonics","http://www.sunlightphotonics.com/","Jan 2010","$1M"
"PackLate.com","Philadelphia, PA","https://www.secondmarket.com/company/packlatecom","http://packlate.com/","Jan 2010","$685K"
"BVI Networks","San Jose, CA","https://www.secondmarket.com/company/bvi-networks","http://www.bvinetworks.com/","Aug 2011","$8M"
"EnStorage","","https://www.secondmarket.com/company/enstorage","http://www.enstorageinc.com","Jan 2008","$2M"
"MediProPharma","Midvale, UT","https://www.secondmarket.com/company/medipropharma","http://www.medipropharma.com/","Jan 2010","Unknown"
"Capricor","Los Angeles, CA","https://www.secondmarket.com/company/capricor","http://www.capricor.com/","Dec 2010","$2M"
"Sundrop Fuels","Louisville, CO","https://www.secondmarket.com/company/sundrop-fuels","http://www.sundropfuels.com","Feb 2008","$21M"
"Massage Envy","Scottsdale, AZ","https://www.secondmarket.com/company/massage-envy","http://www.massageenvy.com/","Jan 2010","Unknown"
"Intuity Medical","Sunnyvale, CA","https://www.secondmarket.com/company/intuity-medical","http://www.intuitymedical.com","Aug 2011","$12M"
"NeuralStem","Rockville, MD","https://www.secondmarket.com/company/neuralstem","http://www.neuralstem.com/","Jan 2010","$1.5M"
"Prysm","San Jose, CA","https://www.secondmarket.com/company/prysm","http://prysm.com/","Oct 2011","$100M"
"eInstruction","Denton, TX","https://www.secondmarket.com/company/einstruction","http://www.einstruction.com/","Mar 2008","$100K"
"Komli Media","Mumbai, India","https://www.secondmarket.com/company/komli-media","http://www.komli.com","Jan 2011","$15M"
"UeeeU.com","Singapore, Singapore","https://www.secondmarket.com/company/ueeeucom","http://ueeeu.com/","Mar 2008","$727K"
"Syntropharma","St Boswells, United Kingdom","https://www.secondmarket.com/company/syntropharma","http://www.syntropharma.com/","Dec 2009","$640K"
"Diffusion Pharmaceuticals","Charlottesville, VA","https://www.secondmarket.com/company/diffusion-pharmaceuticals","http://www.diffusionpharma.com/","Jan 2010","$5.9M"
"Wibiya","","https://www.secondmarket.com/company/wibiya","http://www.wibiya.com/","Apr 2010","$2M"
"IIIMOBI","Singapore, Singapore","https://www.secondmarket.com/company/iiimobi","http://www.iiimobi.com","Oct 2009","$300K"
"Reddwerks","Austin, TX","https://www.secondmarket.com/company/reddwerks","http://www.reddwerks.com/home.php","Apr 2010","$900K"
"Individual Digital","New York, NY","https://www.secondmarket.com/company/individual-digital","http://www.individualdigital.com","Dec 2009","$1.22M"
"Pixtronix","Wilmington, MA","https://www.secondmarket.com/company/pixtronix","http://www.pixtronix.com","Jun 2011","$4M"
"Cascaad","Milan, Italy","https://www.secondmarket.com/company/cascaad","http://www.cascaad.com","Feb 2010","$1M"
"Kala Pharmaceuticals","Boston, MA","https://www.secondmarket.com/company/kala-pharmaceuticals","","Nov 2010","$3M"
"TELiBrahma","Bangalore, India","https://www.secondmarket.com/company/telibrahma","http://www.telibrahma.com","Sep 2008","$2M"
"Terascala","Avon, MA","https://www.secondmarket.com/company/terascala","http://www.terascala.com/","Jan 2011","$500K"
"maniaTV","","https://www.secondmarket.com/company/maniatv","http://www.maniatv.com/","2009","$1M"
"Revance Therapeutics","Newark, CA","https://www.secondmarket.com/company/revance-therapeutics","http://www.revance.com/","Jun 2011","$45M"
"Whaleback Systems","Portsmouth, NH","https://www.secondmarket.com/company/whaleback-systems","http://www.whalebacksystems.com/","Jul 2010","$325K"
"Kee Square","Milano, Italy","https://www.secondmarket.com/company/kee-square","http://www.keesquare.com/","Feb 2008","$2.52M"
"TrueDemand Software","Los Gatos, CA","https://www.secondmarket.com/company/truedemand-software","http://www.tdemand.com/","Feb 2008","$2.7M"
"UCB Pharma","Brussels, Belgium","https://www.secondmarket.com/company/ucb-pharma","http://www.ucb.com/","Dec 2009","$100M"
"Akenerji Elektrik Uretim","Istanbul, Turkey","https://www.secondmarket.com/company/akenerji-elektrik-uretim","http://www.akenerji.com.tr/TR/","Dec 2009","$83M"
"LineaQuattro","Castelplanio, Italy","https://www.secondmarket.com/company/lineaquattro","http://www.lineaquattro.com/#","Dec 2009","EUR 300K"
"Flowtown","San Francisco, CA","https://www.secondmarket.com/company/flowtown","http://flowtown.com","Aug 2010","$750K"
"Portable Zoo","Santa Clara, CA","https://www.secondmarket.com/company/portable-zoo","http://www.portablezoo.com/","Dec 2009","$500K"
"Monstrous","Austin, TX","https://www.secondmarket.com/company/monstrous","http://monstro.us/","Dec 2009","$400K"
"ioSemantics","Conifer, CO","https://www.secondmarket.com/company/iosemantics","http://www.iosemantics.com/","Dec 2009","$1.23M"
"Centric Software","Campbell, CA","https://www.secondmarket.com/company/centric-software","http://www.centricsoftware.com/index.asp","Feb 2011","$7.5M"
"Lingt","","https://www.secondmarket.com/company/lingt","http://www.lingt.com","",""
"SpeakerText","San Francisco, CA","https://www.secondmarket.com/company/speakertext","http://www.speakertext.com","Dec 2010","$600K"
"Thwapr","New York, NY","https://www.secondmarket.com/company/thwapr","http://www.thwapr.com","2010","$1M"
"enGene","Vancouver, Canada","https://www.secondmarket.com/company/engene","http://www.engeneinc.com","Mar 2008","$6.4M"
"Pentagon Chemicals","Workington, Cumbria, United Kingdom","https://www.secondmarket.com/company/pentagon-chemicals","http://www.pentagonchemicals.co.uk/","Dec 2009","GBP 2M"
"Afferent Pharmaceuticals","Boston, MA","https://www.secondmarket.com/company/afferent-pharmaceuticals","http://www.afferentpharma.com/","Dec 2009","$23M"
"Digital Reef","Boxborough, MA","https://www.secondmarket.com/company/digital-reef","http://www.digitalreefinc.com/","Oct 2008","$10M"
"GenomeQuest","Westborough, MA","https://www.secondmarket.com/company/genomequest","http://www.genomequest.com/","Dec 2009","$3.1M"
"Affordit.com","Santa Monica, CA","https://www.secondmarket.com/company/afforditcom","http://www.affordit.com/","Dec 2009","$600K"
"Turiya Media","New York, NY","https://www.secondmarket.com/company/turiya-media","http://www.turiyamedia.com/","Dec 2009","$1M"
"Solaire Generation","New York, NY","https://www.secondmarket.com/company/solaire-generation","http://solairegeneration.com/","Dec 2009","$35K"
"Astute Networks","San Diego, CA","https://www.secondmarket.com/company/astute-networks","http://www.astutenetworks.com/","Sep 2010","Unknown"
"JNJ Mobile","Boston, MA","https://www.secondmarket.com/company/jnj-mobile","http://www.jnjmobile.com/","Sep 2010","$3.5M"
"Arctic Silicon Devices","Tiller, Norway","https://www.secondmarket.com/company/arctic-silicon-devices","http://www.arcticsilicon.com/","",""
"Blue Horizon Organic Seafood","Aptos, CA","https://www.secondmarket.com/company/blue-horizon-organic-seafood","http://www.bluehorizonseafood.com/","Dec 2009","Unknown"
"Ophthotech","Princeton, NJ","https://www.secondmarket.com/company/ophthotech","http://www.ophthotech.com/","Dec 2009","$30M"
"CitizenNet","Los Angeles, CA","https://www.secondmarket.com/company/citizennet","http://www.citizennet.com","Feb 2010","$400K"
"Horizon Therapeutics","Northbrook, IL","https://www.secondmarket.com/company/horizon-therapeutics","http://www.horizontherapeutics.com/","",""
"Ascenta Therapeutics","Malvern, PA","https://www.secondmarket.com/company/ascenta-therapeutics","http://www.ascenta.com/","Jun 2010","$398M"
"Allegro Development Corporation","Dallas, TX","https://www.secondmarket.com/company/allegro-development-corporation","http://www.allegrodev.com","Jan 2008","Unknown"
"Sinocom Pharmaceutical","Hong Kong","https://www.secondmarket.com/company/sinocom-pharmaceutical","","Dec 2009","$15M"
"foodtree","Vancouver, Canada","https://www.secondmarket.com/company/foodtree","http://foodtree.com","2009","Unknown"
"Contractually","Vancouver, BC, Canada","https://www.secondmarket.com/company/85x14-media","http://contractual.ly/","Jan 1000","CAD 50K"
"StarStreet","Cambridge, MA","https://www.secondmarket.com/company/starstreet","http://StarStreet.com","Feb 2011","Unknown"
"Hibernater","Singapore","https://www.secondmarket.com/company/hibernater","http://www.hibernater.com/","Jan 2007","$50K"
"PharmMD","Brentwood, TN","https://www.secondmarket.com/company/pharmmd","http://www.pharmmd.com/","Dec 2009","$8.8M"
